penelitian_id,judul,dosen_id,jurusan_id,tahun,skema,dana,topik,status_publikasi,rekognisi_internasional,diterapkan_masyarakat,ingested_at
PNL76862220,Penelitian Sustainable Energy - 5d61889b,0164861196,JTI,2025,Dana ITERA,100000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL424b2da1,Penelitian Sustainable Energy - 255ae4a4,0137395197,JTI,2020,Dana ITERA,25000000,Community Development,Belum,False,True,2026-05-17T15:02:44+07:00
PNL2f85e0e1,Penelitian Green Infrastructure - 87b3571f,0506409198,JTI,2020,Mandiri,5000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL8d3c90ce,Penelitian Innovative Industry - 3ac827f0,0179655199,JSA,2023,Dana ITERA,250000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL57ad08e3,Penelitian Green Infrastructure - 52a4d28a,0179655199,JSA,2025,Hibah Dikti,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL98d8a34f,Penelitian Community Development - b433e19c,0865721200,JTP,2025,Industri,250000000,Green Infrastructure,Belum,False,True,2026-05-17T15:02:44+07:00
PNL941bbd49,Penelitian Green Infrastructure - e0122a8f,0865721200,JTP,2020,Hibah Dikti,50000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLeaae36d4,Penelitian Community Development - bc3d8670,0865721200,JTP,2024,Industri,25000000,Green Infrastructure,Belum,True,False,2026-05-17T15:02:44+07:00
PNL97172582,Penelitian Community Development - b4447fb3,0356081201,JTI,2020,Hibah Dikti,5000000,Green Infrastructure,Belum,False,True,2026-05-17T15:02:44+07:00
PNL47aeeeab,Penelitian Green Infrastructure - 52faa157,0668347202,JMB,2021,Industri,100000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL392492ed,Penelitian Community Development - d1374de9,0668347202,JMB,2023,Hibah Dikti,5000000,Green Infrastructure,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNLbf6e1500,Penelitian Green Infrastructure - 7442ef71,0668347202,JMB,2021,Hibah Dikti,25000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL5c5b32c2,Penelitian Innovative Industry - 28e8efb3,0178776203,JSA,2021,Mandiri,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLa035842d,Penelitian Sustainable Energy - b2e38d19,0331780204,JSA,2025,Industri,5000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL04eb0b62,Penelitian Innovative Industry - f0275d2f,0331780204,JSA,2023,Dana ITERA,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL59bda068,Penelitian Innovative Industry - c3861290,0331780204,JSA,2022,Dana ITERA,25000000,Sustainable Energy,Belum,False,True,2026-05-17T15:02:44+07:00
PNL4d933f8f,Penelitian Sustainable Energy - 431e78b8,0533198205,JSA,2024,Dana ITERA,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLfb4004a3,Penelitian Innovative Industry - 69dc385a,0358235206,JTI,2020,Mandiri,10000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL44f12104,Penelitian Community Development - 187a682c,0358235206,JTI,2025,Dana ITERA,5000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL3648cf47,Penelitian Green Infrastructure - c861bb34,0761882207,JSA,2020,Dana ITERA,10000000,Innovative Industry,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNL7a6a2c74,Penelitian Green Infrastructure - bc208bad,0761882207,JSA,2023,Mandiri,250000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL04165be8,Penelitian Green Infrastructure - 528439e4,0761882207,JSA,2024,Dana ITERA,250000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL8eca68c8,Penelitian Innovative Industry - b84f7aa6,0761882207,JSA,2020,Hibah Dikti,25000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL187e876b,Penelitian Community Development - b1f25fd1,0138379208,JTI,2021,Dana ITERA,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL992ece47,Penelitian Community Development - fab78d80,0138379208,JTI,2024,Mandiri,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL6e043246,Penelitian Green Infrastructure - 5eeffcc9,0162525209,JTK,2022,Hibah Dikti,10000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLe8b42362,Penelitian Green Infrastructure - 551ba540,0162525209,JTK,2021,Dana ITERA,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL0bd48115,Penelitian Innovative Industry - 039fb398,0465124210,JSA,2023,Industri,10000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNL671f91bc,Penelitian Innovative Industry - 63e7d415,0465124210,JSA,2023,Industri,25000000,Sustainable Energy,Belum,True,False,2026-05-17T15:02:44+07:00
PNLf706a66f,Penelitian Innovative Industry - a0f19612,0465124210,JSA,2022,Mandiri,100000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL08dc177d,Penelitian Green Infrastructure - 0a30bf55,0465124210,JSA,2024,Mandiri,10000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNLc2927416,Penelitian Green Infrastructure - 39a230e2,0426301211,JTI,2025,Dana ITERA,5000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL3a27ca05,Penelitian Sustainable Energy - 34505f52,0426301211,JTI,2020,Hibah Dikti,5000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLa9721b3a,Penelitian Sustainable Energy - 136aa516,0667710212,JTP,2020,Dana ITERA,25000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLbe9e7c51,Penelitian Innovative Industry - 903fc2fe,0168280213,JTP,2023,Dana ITERA,50000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL4a35d031,Penelitian Innovative Industry - fca95159,0103431214,JSA,2025,Hibah Dikti,100000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL07338042,Penelitian Green Infrastructure - cbafff66,0242457215,JTK,2025,Dana ITERA,250000000,Community Development,Belum,True,False,2026-05-17T15:02:44+07:00
PNLe1584fb0,Penelitian Green Infrastructure - 72159b80,0409118216,JTK,2025,Dana ITERA,250000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL52d8e2ff,Penelitian Sustainable Energy - a4101322,0409118216,JTK,2022,Mandiri,25000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL0e6c3e25,Penelitian Innovative Industry - fe4be6c7,0586814217,JTK,2021,Dana ITERA,100000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL248b4d6e,Penelitian Community Development - d6d2a11b,0943629218,JSA,2023,Dana ITERA,100000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL6c56199d,Penelitian Sustainable Energy - fc2775b4,0943629218,JSA,2022,Industri,5000000,Green Infrastructure,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNLcf232f30,Penelitian Innovative Industry - 81cb8992,0943629218,JSA,2021,Hibah Dikti,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLe3a4cda5,Penelitian Innovative Industry - 14d0b652,0723078220,JTP,2025,Industri,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL7e9e9ac3,Penelitian Innovative Industry - 4f3fcce6,0723078220,JTP,2020,Dana ITERA,250000000,Community Development,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL450254c8,Penelitian Green Infrastructure - 4bf599ee,0328520221,JTK,2021,Hibah Dikti,100000000,Community Development,Belum,True,False,2026-05-17T15:02:44+07:00
PNLcc4aa9fa,Penelitian Sustainable Energy - c7f7d6a0,0328520221,JTK,2022,Mandiri,10000000,Green Infrastructure,Jurnal Nasional,True,True,2026-05-17T15:02:44+07:00
PNLcc519c19,Penelitian Green Infrastructure - 77eab324,0702550222,JTK,2024,Industri,100000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL2c77d4c3,Penelitian Innovative Industry - c4748b8b,0801875223,JTI,2021,Mandiri,25000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL9c3ecc19,Penelitian Community Development - 36008cd8,0499745224,JTI,2024,Mandiri,250000000,Green Infrastructure,Jurnal Nasional,True,True,2026-05-17T15:02:44+07:00
PNL5d40bba6,Penelitian Innovative Industry - a6b603cf,0499745224,JTI,2022,Industri,5000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLd0a01898,Penelitian Innovative Industry - 500497e6,0499745224,JTI,2023,Industri,5000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL54399183,Penelitian Innovative Industry - b3fc5a16,0153837225,JTP,2020,Industri,5000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLd20bc5ca,Penelitian Innovative Industry - a7fff8e2,0153837225,JTP,2021,Dana ITERA,10000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLba75d1ad,Penelitian Innovative Industry - ab9846cc,0227074227,JMB,2021,Hibah Dikti,10000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNLf7acfac4,Penelitian Community Development - 7374f35f,0227074227,JMB,2021,Dana ITERA,10000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLee763a17,Penelitian Community Development - a1b924f3,0884866228,JTP,2024,Dana ITERA,50000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNL24877dbd,Penelitian Green Infrastructure - 814c7a48,0884866228,JTP,2020,Hibah Dikti,50000000,Community Development,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL1b6b34cd,Penelitian Community Development - 262b476f,0884866228,JTP,2025,Industri,100000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNL69e1ece7,Penelitian Innovative Industry - 07484bb4,0513472229,JTI,2025,Hibah Dikti,50000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLc550c670,Penelitian Green Infrastructure - d71d3591,0513472229,JTI,2020,Industri,50000000,Innovative Industry,Belum,False,True,2026-05-17T15:02:44+07:00
PNL03078120,Penelitian Sustainable Energy - e905f46b,0513472229,JTI,2021,Hibah Dikti,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLd60f9247,Penelitian Sustainable Energy - 807f88c1,0698519230,JTK,2021,Dana ITERA,10000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL2b96c1bc,Penelitian Green Infrastructure - a4c7bf4c,0185705231,JTP,2025,Hibah Dikti,100000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLa119772a,Penelitian Sustainable Energy - d2465e45,0185705231,JTP,2021,Industri,50000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLb7b23854,Penelitian Green Infrastructure - 50404d6a,0185705231,JTP,2022,Hibah Dikti,100000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLfadfdd9e,Penelitian Community Development - 22cb1b88,0185705231,JTP,2024,Dana ITERA,10000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNL78926234,Penelitian Community Development - 88fab4f6,0300930232,JTP,2023,Hibah Dikti,100000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL7af5ad73,Penelitian Green Infrastructure - a1b50735,0300930232,JTP,2021,Industri,25000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLf6bec9d0,Penelitian Innovative Industry - 486873c8,0300930232,JTP,2025,Dana ITERA,5000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLa5d72727,Penelitian Innovative Industry - 3544a442,0300930232,JTP,2023,Hibah Dikti,50000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL87ba1392,Penelitian Green Infrastructure - c44bccd8,0471437233,JMB,2024,Dana ITERA,5000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL55ca12f5,Penelitian Innovative Industry - e01ec985,0471437233,JMB,2025,Industri,5000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNL81282534,Penelitian Green Infrastructure - 58bbaf23,0471437233,JMB,2025,Hibah Dikti,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL3c3d5b09,Penelitian Green Infrastructure - 24129016,0412470234,JTK,2020,Hibah Dikti,100000000,Community Development,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL6b58bb2f,Penelitian Green Infrastructure - 0b668412,0412470234,JTK,2024,Mandiri,50000000,Innovative Industry,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL5b8075c5,Penelitian Green Infrastructure - d8bb3211,0412470234,JTK,2023,Mandiri,50000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNL1801e42c,Penelitian Community Development - 66988799,0384696235,JTI,2020,Dana ITERA,10000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL829027b3,Penelitian Sustainable Energy - 5602d78b,0384696235,JTI,2023,Industri,100000000,Green Infrastructure,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNLc3a85f03,Penelitian Sustainable Energy - fae9f172,0659072236,JTP,2025,Dana ITERA,5000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNLbaa74fc2,Penelitian Sustainable Energy - b75eac5c,0499324239,JSA,2023,Dana ITERA,25000000,Green Infrastructure,Jurnal Internasional,True,False,2026-05-17T15:02:44+07:00
PNL893777f7,Penelitian Green Infrastructure - c0014d1d,0499324239,JSA,2025,Hibah Dikti,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL6b3191a1,Penelitian Innovative Industry - cafdba1f,0499324239,JSA,2024,Dana ITERA,25000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL04af9969,Penelitian Community Development - 8e216cd2,0373254240,JTK,2021,Hibah Dikti,10000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL243eda08,Penelitian Community Development - 0273e517,0373254240,JTK,2023,Hibah Dikti,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL271e2e6c,Penelitian Sustainable Energy - 2882eb47,0734520241,JTP,2025,Hibah Dikti,10000000,Green Infrastructure,Belum,False,True,2026-05-17T15:02:44+07:00
PNLffed5e0b,Penelitian Sustainable Energy - ca4f2e0b,0349041242,JTK,2020,Hibah Dikti,10000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNLca6aadbe,Penelitian Green Infrastructure - 09f90666,0349041242,JTK,2020,Mandiri,50000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL14d7ae64,Penelitian Community Development - ffd782b6,0348410243,JTK,2024,Dana ITERA,25000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLc4d156e3,Penelitian Green Infrastructure - e8475f17,0348410243,JTK,2022,Hibah Dikti,50000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL9971b772,Penelitian Sustainable Energy - 04d967b3,0348410243,JTK,2020,Industri,5000000,Sustainable Energy,Belum,False,True,2026-05-17T15:02:44+07:00
PNL6094a94e,Penelitian Community Development - bc876a4b,0244766244,JSA,2020,Industri,100000000,Innovative Industry,Belum,False,True,2026-05-17T15:02:44+07:00
PNLb0335586,Penelitian Community Development - deddd319,0244766244,JSA,2023,Dana ITERA,100000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNL2e0d8a05,Penelitian Sustainable Energy - b5a108b1,0244766244,JSA,2025,Industri,250000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL19a63bb5,Penelitian Community Development - 9dcf3253,0244766244,JSA,2020,Hibah Dikti,10000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNL3ff98b0f,Penelitian Green Infrastructure - be697840,0244766244,JSA,2020,Industri,50000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL0a69f0b1,Penelitian Innovative Industry - 415f53c0,0479100245,JSA,2022,Mandiri,10000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL897b55e2,Penelitian Sustainable Energy - a66ae233,0849457246,JMB,2020,Dana ITERA,50000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNLe8cad9e6,Penelitian Green Infrastructure - 28b4839b,0708972248,JTP,2021,Industri,5000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL108ca131,Penelitian Green Infrastructure - f120e2db,0467849249,JTK,2020,Hibah Dikti,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL748772d4,Penelitian Community Development - a933005c,0486253250,JTP,2021,Industri,250000000,Green Infrastructure,Belum,False,False,2026-05-17T15:02:44+07:00
PNL6d621c81,Penelitian Community Development - 3572b0b3,0486253250,JTP,2022,Mandiri,50000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL5574f2b4,Penelitian Green Infrastructure - f75f851e,0486253250,JTP,2023,Dana ITERA,10000000,Sustainable Energy,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL6f2716ee,Penelitian Green Infrastructure - 75cd492c,0486253250,JTP,2023,Industri,50000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL7b08b0a0,Penelitian Community Development - 11c7332d,0458198251,JTK,2023,Industri,25000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL064718c9,Penelitian Innovative Industry - da1026d0,0458198251,JTK,2021,Dana ITERA,10000000,Community Development,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNLa6062197,Penelitian Sustainable Energy - faff3494,0458198251,JTK,2024,Dana ITERA,25000000,Innovative Industry,Belum,True,False,2026-05-17T15:02:44+07:00
PNLcc320596,Penelitian Innovative Industry - c02125f4,0235585252,JTP,2024,Hibah Dikti,5000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL029833b1,Penelitian Community Development - cfd14991,0235585252,JTP,2025,Dana ITERA,5000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLdfc36562,Penelitian Community Development - b56825a1,0235585252,JTP,2023,Dana ITERA,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL1c470fe6,Penelitian Green Infrastructure - 9803865f,0235585252,JTP,2020,Mandiri,250000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL7a3c4f8a,Penelitian Innovative Industry - 12e58739,0199268253,JTK,2020,Hibah Dikti,250000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL520211fb,Penelitian Sustainable Energy - 1b3d4a1a,0199268253,JTK,2025,Hibah Dikti,10000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL453c1537,Penelitian Sustainable Energy - a4274134,0243437254,JTI,2020,Industri,250000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNLe8189f15,Penelitian Green Infrastructure - c5dda94f,0243437254,JTI,2021,Industri,10000000,Community Development,Jurnal Internasional,True,False,2026-05-17T15:02:44+07:00
PNL9a2620a6,Penelitian Sustainable Energy - d754814e,0243437254,JTI,2025,Hibah Dikti,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL3d589709,Penelitian Community Development - 5ff13060,0243437254,JTI,2025,Dana ITERA,5000000,Sustainable Energy,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL127ddf5c,Penelitian Sustainable Energy - a60119e7,0219470255,JTI,2024,Dana ITERA,25000000,Sustainable Energy,Belum,False,True,2026-05-17T15:02:44+07:00
PNL71b30c30,Penelitian Community Development - 77834521,0219470255,JTI,2023,Industri,50000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
PNLbd0ab1ec,Penelitian Sustainable Energy - 7f216b55,0880599256,JTK,2022,Mandiri,5000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNLb27c2bc9,Penelitian Innovative Industry - 5def549c,0273483257,JSA,2025,Dana ITERA,5000000,Community Development,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL4c37e7e2,Penelitian Innovative Industry - 71e5c4ee,0248222258,JTI,2020,Hibah Dikti,50000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL01ed1b78,Penelitian Community Development - 01370913,0248222258,JTI,2020,Dana ITERA,5000000,Community Development,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL7da46218,Penelitian Innovative Industry - 1b369172,0862159259,JTK,2025,Dana ITERA,10000000,Innovative Industry,Belum,True,False,2026-05-17T15:02:44+07:00
PNL975476c5,Penelitian Green Infrastructure - 33af1dd0,0169931260,JTP,2020,Mandiri,50000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLaf0a31e5,Penelitian Green Infrastructure - ac4e1cae,0881074261,JTI,2020,Hibah Dikti,10000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL35d5eea9,Penelitian Community Development - fce2938d,0881074261,JTI,2023,Hibah Dikti,100000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLdd9136af,Penelitian Innovative Industry - b5279006,0881074261,JTI,2024,Mandiri,10000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLc01f80ec,Penelitian Sustainable Energy - 665b60d5,0450363262,JTK,2025,Hibah Dikti,10000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL2c3443e9,Penelitian Community Development - 1faf84bd,0142576264,JMB,2021,Industri,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLdbe7989d,Penelitian Innovative Industry - 96b043d5,0142576264,JMB,2025,Dana ITERA,5000000,Sustainable Energy,Belum,False,False,2026-05-17T15:02:44+07:00
PNL07366988,Penelitian Sustainable Energy - 9e7a4fcb,0196370265,JTK,2021,Industri,25000000,Community Development,Jurnal Nasional,True,False,2026-05-17T15:02:44+07:00
PNL8766558c,Penelitian Community Development - 2e40d470,0196370265,JTK,2020,Dana ITERA,100000000,Innovative Industry,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL6e7bc2cf,Penelitian Green Infrastructure - 04e2687d,0591095266,JTK,2025,Industri,100000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL4533f468,Penelitian Green Infrastructure - 834c8398,0591095266,JTK,2023,Industri,250000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLbc98a9f3,Penelitian Green Infrastructure - 3dfea981,0591095266,JTK,2022,Dana ITERA,10000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL055d5c3f,Penelitian Community Development - d25f3c9d,0196364267,JTI,2021,Hibah Dikti,50000000,Innovative Industry,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL3ea3570a,Penelitian Innovative Industry - 38b68ada,0196364267,JTI,2020,Dana ITERA,50000000,Community Development,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL5b8d4377,Penelitian Community Development - 5cc62f12,0196364267,JTI,2025,Industri,10000000,Innovative Industry,Belum,True,False,2026-05-17T15:02:44+07:00
PNL220c9492,Penelitian Green Infrastructure - e60f648f,0348663268,JTI,2022,Hibah Dikti,10000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLe60b9db5,Penelitian Innovative Industry - 9403c32b,0721602269,JTI,2020,Industri,25000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLde8b15e9,Penelitian Sustainable Energy - cb4aad51,0721602269,JTI,2022,Industri,10000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNLdaedb4c9,Penelitian Sustainable Energy - 24f2b391,0405157270,JTK,2021,Dana ITERA,10000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL216f2d8c,Penelitian Green Infrastructure - 9f80791f,0895207271,JMB,2025,Industri,10000000,Community Development,Belum,False,False,2026-05-17T15:02:44+07:00
PNL39873066,Penelitian Green Infrastructure - 71b69d2e,0895207271,JMB,2025,Hibah Dikti,10000000,Sustainable Energy,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL4ca78768,Penelitian Green Infrastructure - 95ba121b,0895207271,JMB,2024,Hibah Dikti,50000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNL1a3f8e61,Penelitian Innovative Industry - 3f4d6ee1,0766361272,JSA,2022,Hibah Dikti,25000000,Green Infrastructure,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNLf86e5ec7,Penelitian Sustainable Energy - 125ae333,0766361272,JSA,2022,Dana ITERA,5000000,Innovative Industry,Jurnal Nasional,False,True,2026-05-17T15:02:44+07:00
PNL3b5bcc87,Penelitian Community Development - b1a9c6f0,0766361272,JSA,2023,Industri,25000000,Sustainable Energy,Jurnal Internasional,True,True,2026-05-17T15:02:44+07:00
PNLf46b9854,Penelitian Sustainable Energy - 2a58edb3,0935551273,JSA,2024,Mandiri,10000000,Community Development,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL3bda5d8e,Penelitian Sustainable Energy - d9b48100,0935551273,JSA,2024,Dana ITERA,100000000,Sustainable Energy,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL39d34721,Penelitian Sustainable Energy - cfff8c6e,0935551273,JSA,2020,Industri,50000000,Sustainable Energy,Jurnal Internasional,False,True,2026-05-17T15:02:44+07:00
PNL1159b78a,Penelitian Community Development - 4007dddf,0114254274,JTI,2023,Hibah Dikti,250000000,Green Infrastructure,Jurnal Nasional,False,False,2026-05-17T15:02:44+07:00
PNL516e5d6f,Penelitian Community Development - bc6e305f,0114254274,JTI,2025,Industri,10000000,Sustainable Energy,Belum,False,True,2026-05-17T15:02:44+07:00
PNLca86c0bf,Penelitian Community Development - 9b6ea863,0114254274,JTI,2024,Hibah Dikti,5000000,Green Infrastructure,Jurnal Internasional,False,False,2026-05-17T15:02:44+07:00
PNL6c6b4749,Penelitian Green Infrastructure - 4b22f31f,0489847275,JTP,2025,Mandiri,50000000,Innovative Industry,Belum,False,False,2026-05-17T15:02:44+07:00
