mbkm_id,mahasiswa_id,prodi_id,jenis_mbkm,institusi_mitra,sks_diakui,tahun,semester,prestasi_nasional,ingested_at
MBKMb1b11c32,2023KIM45282,KIM,Wirausaha,PT Astra International,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM2f25593b,2021TS04715,TS,Riset,Google Indonesia,12,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM7d946a1e,2021FT14410,FT,Pertukaran,Kyushu University,22,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM9b42ebdc,2020GL21167,GL,Wirausaha,TU Delft,22,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM14ce30ec,2021TP02796,TP,Riset,Politeknik Negeri Lampung,20,2022,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM75d1b739,2024FIS12125,FIS,Riset,JICA Indonesia,24,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM3054dbd2,2024BIO05582,BIO,KKN Tematik,Universiti Malaya,20,2025,Ganjil,True,2026-05-17T15:02:44+07:00
MBKM6dc2361b,2021SI28080,SI,Pertukaran,NUS Singapore,22,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM8ca9e92a,2020TM48234,TM,Wirausaha,PT PLN,22,2021,Genap,False,2026-05-17T15:02:44+07:00
MBKM5002a663,2020IF28680,IF,Wirausaha,UNDP Indonesia,20,2021,Genap,False,2026-05-17T15:02:44+07:00
MBKM38489194,2021TK01590,TK,Proyek Kemanusiaan,TU Delft,22,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM4fd38f91,2024TL13337,TL,Pertukaran,BMKG,20,2025,Genap,True,2026-05-17T15:02:44+07:00
MBKM3d36b71e,2024SI24231,SI,Pertukaran,Universitas Indonesia,22,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM36c2087c,2021IF33090,IF,Wirausaha,PT Astra International,20,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKMe14c4a91,2024AR05842,AR,Pertukaran,JICA Indonesia,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMebbfef6f,2024AR33913,AR,Magang,Unsri,22,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM924815b8,2023GL26657,GL,KKN Tematik,UNDP Indonesia,20,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKMce70f011,2024TE40062,TE,Proyek Kemanusiaan,PT Bukit Asam,24,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM297257f8,2024GD49264,GD,Proyek Kemanusiaan,Kyushu University,24,2025,Ganjil,True,2026-05-17T15:02:44+07:00
MBKM5c89bc74,2023FIS08030,FIS,Wirausaha,Bank Indonesia,6,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM7972e71c,2024AG04251,AG,KKN Tematik,Kyushu University,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM6cb8e806,2022TG35823,TG,Wirausaha,Google Indonesia,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM243cabaa,2020SK41630,SK,Pertukaran,Universitas Indonesia,24,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM49345d82,2020GL00632,GL,Magang,ITS,20,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKMa959439b,2022TL31861,TL,Magang,World Bank Jakarta,6,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM8c7e5c7e,2021FIS35899,FIS,Pertukaran,Google Indonesia,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMd2627a7f,2023MB43963,MB,Proyek Kemanusiaan,PT Astra International,6,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM0d7b10ad,2021GL11937,GL,Pertukaran,PT Pertamina,20,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM23c6e4e2,2023BIO40717,BIO,Magang,Politeknik Negeri Lampung,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM35cca6d2,2022MB47198,MB,Riset,World Bank Jakarta,24,2023,Genap,True,2026-05-17T15:02:44+07:00
MBKMad3bc45c,2021IF17503,IF,Magang,Universiti Malaya,20,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM8dff5232,2022TP40722,TP,Proyek Kemanusiaan,Osaka University,20,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM71b7d77a,2023TP28249,TP,Riset,Unsri,20,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKMd3af52c9,2022TE01488,TE,Magang,BRIN,12,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM2a129822,2023AG28183,AG,Riset,PT Pertamina,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM52c6ec63,2024TS07952,TS,KKN Tematik,PT Astra International,24,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMe6be2630,2024FIS40588,FIS,Riset,ITS,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM80e0979d,2023KIM12846,KIM,Wirausaha,IPB University,22,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM53f72eed,2024TL16249,TL,KKN Tematik,BMKG,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM49b48b5e,2022TG08757,TG,Proyek Kemanusiaan,TU Delft,20,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM0cef233a,2022PWK01873,PWK,Proyek Kemanusiaan,BPS Lampung,24,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM81876bd2,2021TI12008,TI,Pertukaran,PT Telkom Indonesia,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM8c0f121c,2021TG38027,TG,Riset,BMKG,20,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKMc763e516,2020FT13202,FT,Wirausaha,BRIN,6,2024,Ganjil,True,2026-05-17T15:02:44+07:00
MBKM6580dd7d,2022TLK02298,TLK,Wirausaha,PT Bukit Asam,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM1afe6e23,2021TP04253,TP,Magang,UNDP Indonesia,12,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM154af794,2022TP03830,TP,KKN Tematik,BPS Lampung,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM932bec9e,2022BIO12201,BIO,KKN Tematik,BMKG,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM879b372e,2020PWK20044,PWK,Pertukaran,Google Indonesia,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM914aeeb5,2021AG31012,AG,Proyek Kemanusiaan,PT Bukit Asam,12,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMd094bd18,2020TM23338,TM,Wirausaha,Universitas Lampung,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM101d9fd6,2020MB40433,MB,Wirausaha,BRIN,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMfe6462dd,2022KIM37879,KIM,Wirausaha,Chulalongkorn University,22,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM4f099b38,2022TI08169,TI,Proyek Kemanusiaan,LIPI,6,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM803b12e0,2022SI20191,SI,Riset,Toyota Motor Manufacturing,20,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM95149ddb,2021TI44424,TI,Wirausaha,Chulalongkorn University,22,2025,Genap,True,2026-05-17T15:02:44+07:00
MBKMabf52b78,2020FT44409,FT,Pertukaran,Telkom University,22,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMf4c0adf5,2022IF32043,IF,Pertukaran,UGM,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM39f7f6f9,2020SK45736,SK,KKN Tematik,BPS Lampung,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMf73e8114,2022FIS35772,FIS,Pertukaran,PT PLN,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM8c601104,2023GL28762,GL,Wirausaha,Toyota Motor Manufacturing,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMe40f1d52,2023TE11795,TE,Proyek Kemanusiaan,LIPI,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMb6c566a2,2020MTK06241,MTK,Magang,LIPI,12,2021,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMaea5b7b3,2023PWK20297,PWK,Proyek Kemanusiaan,PT Bukit Asam,24,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM33f034b2,2024IF23280,IF,Proyek Kemanusiaan,PT Pertamina,24,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM686649e4,2024TM09302,TM,Riset,IPB University,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM1edf463c,2021TG47099,TG,Riset,ITB,6,2022,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM693e7527,2023GD04437,GD,Proyek Kemanusiaan,Chulalongkorn University,22,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM484b0106,2020GL02612,GL,Magang,PT Telkom Indonesia,12,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM9b3b7d27,2023FT24143,FT,Wirausaha,PT PLN,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM04792328,2020IF08516,IF,Wirausaha,BPS Lampung,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMb35d7d91,2023TK44054,TK,Riset,UGM,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMc40eae35,2020TG03072,TG,KKN Tematik,PT Telkom Indonesia,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM7b6c365f,2021FT23178,FT,Magang,TU Delft,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMc658d621,2024GD41488,GD,Magang,UNDP Indonesia,6,2025,Ganjil,True,2026-05-17T15:02:44+07:00
MBKMe2094c7b,2021FIS29120,FIS,KKN Tematik,Kyushu University,20,2025,Genap,True,2026-05-17T15:02:44+07:00
MBKM6f3ed53a,2023TL11337,TL,Proyek Kemanusiaan,Telkom University,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMfb8a9c72,2020IF01673,IF,Riset,PT Pertamina,20,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKMb8cc61ac,2023BIO11479,BIO,Wirausaha,NUS Singapore,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMde580db3,2022KIM03871,KIM,KKN Tematik,Osaka University,6,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM18ece307,2021TL39742,TL,Pertukaran,Politeknik Negeri Lampung,6,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM04ec840f,2024SI35157,SI,Wirausaha,PT PLN,24,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM6140b50b,2020SI47601,SI,Proyek Kemanusiaan,NUS Singapore,20,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM9e5efa1a,2020FIS08756,FIS,Proyek Kemanusiaan,World Bank Jakarta,22,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKMf3c67fb0,2021GL09811,GL,Riset,ITS,24,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMae699938,2022AG35982,AG,Wirausaha,Politeknik Negeri Lampung,24,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM892b7c2d,2024FT18999,FT,Magang,Politeknik Negeri Lampung,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMd690ba27,2023FT35145,FT,Wirausaha,Toyota Motor Manufacturing,6,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMcf5219ea,2022TI14136,TI,Riset,JICA Indonesia,12,2024,Ganjil,True,2026-05-17T15:02:44+07:00
MBKM376af655,2024SI17220,SI,Pertukaran,LIPI,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM5f7c0b41,2022FT08970,FT,KKN Tematik,Universiti Malaya,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMf9f3b79a,2024TS46577,TS,Magang,PT Telkom Indonesia,12,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM35387c9e,2023PWK25944,PWK,Magang,PT Pertamina,6,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMf6620753,2023SI09972,SI,Pertukaran,BPS Lampung,22,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM08b3a3bd,2020TG16016,TG,Magang,UGM,12,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKMbafa854e,2023AR43416,AR,Magang,ITS,12,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMce98e6df,2024AR04226,AR,KKN Tematik,BRIN,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM6bd43675,2022IF49684,IF,Proyek Kemanusiaan,NUS Singapore,24,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM42a692c4,2024GL06140,GL,KKN Tematik,LIPI,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM259614ac,2021FT10966,FT,Riset,Universiti Malaya,22,2022,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMedcb5cf9,2023TP05698,TP,Proyek Kemanusiaan,UGM,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM7b2a8af1,2024GD08930,GD,Riset,UNDP Indonesia,22,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMa69d8f7b,2023MTK27195,MTK,Wirausaha,Huawei Indonesia,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMf6912248,2024MB34180,MB,Magang,Google Indonesia,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMa0bc3955,2023FT11350,FT,Pertukaran,Kyushu University,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMa6f6aa30,2022TK41342,TK,Pertukaran,NUS Singapore,20,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKMac9817de,2022IF14605,IF,KKN Tematik,NUS Singapore,22,2024,Ganjil,True,2026-05-17T15:02:44+07:00
MBKMf4fff933,2024SK26749,SK,Magang,TU Delft,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM9b53331b,2022TP25443,TP,Pertukaran,PT Pertamina,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM530fea81,2020TLK29931,TLK,KKN Tematik,Huawei Indonesia,12,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM5890f31c,2021MTK32644,MTK,Magang,Chulalongkorn University,20,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM8c59faeb,2020PWK23714,PWK,Wirausaha,Universitas Lampung,22,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM6abe5496,2021PWK11363,PWK,Pertukaran,Universitas Lampung,20,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM95e8fa0c,2023TI14440,TI,Magang,LIPI,22,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM9ff874aa,2021TM04625,TM,Magang,NUS Singapore,24,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM924dbc9e,2022SK24367,SK,Riset,PT Pertamina,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMe97dd324,2020TP35372,TP,Proyek Kemanusiaan,Unila,6,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM9cbff112,2024GL31052,GL,Magang,Unsri,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM95c8b607,2024PWK35146,PWK,Magang,PT Astra International,22,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMad400353,2021TS01298,TS,Wirausaha,Bank Indonesia,20,2022,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMe0810858,2024AG26301,AG,Pertukaran,Politeknik Negeri Lampung,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM9d343189,2023TS00047,TS,Magang,Universitas Indonesia,20,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM186a6118,2020AG39324,AG,Riset,Huawei Indonesia,20,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMb561a03c,2023AR03820,AR,KKN Tematik,PT Telkom Indonesia,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM642952af,2020PWK24831,PWK,KKN Tematik,BRIN,22,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM9a5ace38,2022MTK02052,MTK,Pertukaran,Chulalongkorn University,12,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKMa80b05f2,2023AR47787,AR,Pertukaran,UGM,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM6e67d30d,2023TK09765,TK,Wirausaha,Chulalongkorn University,22,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM9ac2be9d,2022TP01686,TP,Wirausaha,Universitas Indonesia,24,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMc0cd4fd0,2022FT16015,FT,Wirausaha,Telkom University,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMe438e902,2024AG10599,AG,KKN Tematik,Bank Indonesia,12,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMcb6b9c5f,2022MB43456,MB,Magang,PT Telkom Indonesia,20,2024,Ganjil,True,2026-05-17T15:02:44+07:00
MBKM160f6790,2022TM13302,TM,Proyek Kemanusiaan,PT PLN,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMc0772eb9,2023TM01624,TM,Pertukaran,JICA Indonesia,22,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM975da853,2020BIO24800,BIO,Proyek Kemanusiaan,BPS Lampung,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMdaa7a2b4,2023TG05291,TG,Magang,BMKG,12,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMac98542d,2024KIM14866,KIM,Magang,Universitas Indonesia,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMc28b99f7,2020GL35293,GL,Pertukaran,ITS,22,2023,Ganjil,True,2026-05-17T15:02:44+07:00
MBKM8166c682,2021AG04147,AG,Wirausaha,Unsri,24,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKMd81e7337,2022AR19148,AR,Magang,ITB,22,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM9e0be2f5,2020MB27546,MB,Wirausaha,UGM,12,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM8de0003f,2022TL21471,TL,Pertukaran,Telkom University,6,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM7e196edb,2024SI02251,SI,Riset,Osaka University,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM0e97764d,2020MB47429,MB,Pertukaran,Telkom University,6,2021,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM91c49944,2021GD47697,GD,Riset,Toyota Motor Manufacturing,22,2022,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMcaa2c5d5,2022PWK12583,PWK,Wirausaha,Osaka University,6,2024,Genap,True,2026-05-17T15:02:44+07:00
MBKM81684a30,2024TS21697,TS,KKN Tematik,IPB University,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMa22997d8,2023AG17986,AG,Proyek Kemanusiaan,Toyota Motor Manufacturing,6,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMcebee25f,2022TI32394,TI,Magang,Chulalongkorn University,6,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM9cff1bc5,2023AG41515,AG,Riset,Unila,6,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM7fce2108,2023TI41769,TI,Riset,PT Bukit Asam,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM253936fb,2020PWK25691,PWK,KKN Tematik,IPB University,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMfc3ba025,2023AR17992,AR,KKN Tematik,PT Telkom Indonesia,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM6d08497c,2021SK08436,SK,Proyek Kemanusiaan,UNDP Indonesia,6,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM6d83722f,2021KIM37148,KIM,KKN Tematik,LIPI,22,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM09eebcc9,2020TG42467,TG,Magang,PT Bukit Asam,20,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM48db3406,2021PWK08329,PWK,Proyek Kemanusiaan,Universitas Lampung,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMddab1e0f,2021SI15886,SI,Magang,Huawei Indonesia,6,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM9f5947ee,2020TM27980,TM,Magang,BMKG,12,2023,Genap,True,2026-05-17T15:02:44+07:00
MBKMcd34fe5d,2023PWK47394,PWK,Magang,BRIN,20,2025,Ganjil,True,2026-05-17T15:02:44+07:00
MBKM0cfc59f7,2023FIS23719,FIS,Proyek Kemanusiaan,Google Indonesia,12,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM996a288c,2020TM22359,TM,Proyek Kemanusiaan,Toyota Motor Manufacturing,24,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMb6db3a11,2024BIO46729,BIO,Magang,BRIN,24,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM8f0f9553,2020TP11531,TP,Riset,Osaka University,24,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKMa339c25c,2022TP36250,TP,Proyek Kemanusiaan,Unila,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM4afcf2e8,2023PWK45676,PWK,Riset,UGM,6,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM12bdaa6c,2021BIO02685,BIO,Magang,Chulalongkorn University,20,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKMeac6ce3f,2023FT07920,FT,Wirausaha,PT Astra International,12,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKMb58e30c5,2023MB40458,MB,Wirausaha,PT Bukit Asam,20,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMe648c673,2021KIM30566,KIM,KKN Tematik,Chulalongkorn University,12,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM3b691b79,2021TP40742,TP,Proyek Kemanusiaan,PT Bukit Asam,24,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM72cded04,2024TLK46224,TLK,Magang,BMKG,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMc6f00fc0,2021TK20654,TK,KKN Tematik,PT Bukit Asam,24,2024,Genap,False,2026-05-17T15:02:44+07:00
MBKM43f7f1b9,2020MB08911,MB,Riset,Huawei Indonesia,20,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM21c898c1,2023SK35552,SK,Pertukaran,PT PLN,6,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM5d86bcbf,2021SI27057,SI,KKN Tematik,ITB,20,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM60d01f44,2021SI19762,SI,Proyek Kemanusiaan,BPS Lampung,20,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMa955d596,2022TM31595,TM,Proyek Kemanusiaan,BMKG,24,2023,Genap,False,2026-05-17T15:02:44+07:00
MBKM1cb87254,2022PWK29196,PWK,Proyek Kemanusiaan,Politeknik Negeri Lampung,20,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMb614af10,2021MTK44857,MTK,Proyek Kemanusiaan,LIPI,24,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMe3a9bc4b,2023KIM27153,KIM,KKN Tematik,Politeknik Negeri Lampung,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM76a81bbd,2023PWK23474,PWK,Proyek Kemanusiaan,World Bank Jakarta,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM7c0be2ff,2024TLK10321,TLK,Magang,PT PLN,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMa1123bdc,2021FIS25483,FIS,KKN Tematik,ITB,12,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKM4c7aca53,2022TI11757,TI,Proyek Kemanusiaan,TU Delft,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM100a35f2,2021SK15016,SK,Proyek Kemanusiaan,IPB University,22,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMe5468131,2024GD44665,GD,KKN Tematik,ITS,20,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMa0bfdd41,2024MTK42277,MTK,Pertukaran,PT Telkom Indonesia,20,2025,Genap,True,2026-05-17T15:02:44+07:00
MBKM8b930576,2022TM24730,TM,Riset,Google Indonesia,22,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM702fa2b1,2023IF13902,IF,Proyek Kemanusiaan,Osaka University,6,2025,Genap,True,2026-05-17T15:02:44+07:00
MBKM88ce800f,2024TE20142,TE,KKN Tematik,World Bank Jakarta,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM13c19a1c,2024MB24232,MB,Magang,UNDP Indonesia,22,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM57039512,2020SI22456,SI,Pertukaran,PT PLN,6,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMa69953a1,2024GD20714,GD,Proyek Kemanusiaan,NUS Singapore,12,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM8d836bf8,2024IF13000,IF,Wirausaha,Telkom University,24,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMc6761acc,2024TG30347,TG,Wirausaha,ITB,24,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKMb335d2a6,2021TS26292,TS,Proyek Kemanusiaan,BRIN,22,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM62e71612,2022GD12016,GD,Magang,UGM,12,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM9a461189,2021TS32309,TS,Proyek Kemanusiaan,Osaka University,24,2022,Genap,True,2026-05-17T15:02:44+07:00
MBKMa0fc55ea,2024TM13601,TM,Wirausaha,Universiti Malaya,12,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMa67fde09,2021TE29542,TE,Magang,Kyushu University,20,2022,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMca71991c,2023MTK04577,MTK,KKN Tematik,Telkom University,6,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMe7628c41,2021TP41220,TP,KKN Tematik,Telkom University,12,2023,Genap,True,2026-05-17T15:02:44+07:00
MBKMaa7784d1,2024TK34915,TK,Wirausaha,ITS,12,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM5c30fbec,2021BIO14446,BIO,Proyek Kemanusiaan,BPS Lampung,12,2022,Genap,False,2026-05-17T15:02:44+07:00
MBKMa636516b,2022FIS18806,FIS,KKN Tematik,Unsri,24,2025,Ganjil,True,2026-05-17T15:02:44+07:00
MBKM6f4a5582,2023GL38417,GL,Pertukaran,Unsri,6,2024,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM79c4c645,2023TM45461,TM,Proyek Kemanusiaan,Google Indonesia,6,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM589e9fcf,2022IF14454,IF,KKN Tematik,Universitas Lampung,20,2023,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMa2b2df8d,2023GD11424,GD,Pertukaran,Universiti Malaya,20,2024,Genap,True,2026-05-17T15:02:44+07:00
MBKM6c0431f0,2021PWK15132,PWK,Pertukaran,PT Bukit Asam,24,2022,Ganjil,False,2026-05-17T15:02:44+07:00
MBKMb00d51bc,2023PWK03748,PWK,Wirausaha,Unsri,20,2025,Ganjil,False,2026-05-17T15:02:44+07:00
MBKM2e67b0a6,2023IF41074,IF,KKN Tematik,Huawei Indonesia,6,2025,Genap,False,2026-05-17T15:02:44+07:00
MBKM23f3c2f8,2020TS43460,TS,Pertukaran,Universiti Malaya,24,2025,Ganjil,False,2026-05-17T15:02:44+07:00
