pkm_id,judul,dosen_id,jurusan_id,tahun,dana,lokasi,rekognisi_internasional,diterapkan_masyarakat,ingested_at
PKM3d693021,Pengabdian Innovative Industry - dfb36fe6,0618944168,JTK,2025,50000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKMd2e31dae,Pengabdian Sustainable Energy - cf03d4db,0932470169,JSA,2021,25000000,Lampung Utara,False,True,2026-05-17T15:02:44+07:00
PKMe581f5f3,Pengabdian Green Infrastructure - f7ead472,0788267170,JTP,2021,50000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM47f270fb,Pengabdian Green Infrastructure - bdf6cb45,0284894171,JTK,2023,50000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM4f254d19,Pengabdian Green Infrastructure - 9c4ca5fb,0284894171,JTK,2025,5000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKMade94b65,Pengabdian Community Development - 2c120857,0337894172,JSA,2023,5000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKM81ade102,Pengabdian Green Infrastructure - a1f8faa9,0769091174,JMB,2025,3000000,Lampung Tengah,True,False,2026-05-17T15:02:44+07:00
PKMb833467d,Pengabdian Sustainable Energy - cf6b1204,0769091174,JMB,2020,5000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKMbdc6059d,Pengabdian Community Development - d2376548,0173883176,JTP,2024,5000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM830c59eb,Pengabdian Sustainable Energy - 87c60015,0691213178,JTI,2020,3000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKMbf857a2c,Pengabdian Sustainable Energy - 3eec0af2,0675179179,JTP,2020,10000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM63bba424,Pengabdian Sustainable Energy - 934b7527,0812801180,JTI,2022,10000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM5807f3e4,Pengabdian Community Development - 00bd5aee,0812801180,JTI,2022,10000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKM56fca58a,Pengabdian Innovative Industry - 6b29db7f,0812801180,JTI,2020,3000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKMdc41b2d9,Pengabdian Sustainable Energy - f98199c1,0906876181,JTI,2022,25000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKMc89cf5d0,Pengabdian Green Infrastructure - 4dfa6e4b,0906876181,JTI,2021,5000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM3f359b45,Pengabdian Community Development - 3bc8f336,0906876181,JTI,2021,5000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKMadb64538,Pengabdian Community Development - c9aaeb4c,0295929182,JTP,2020,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM2082f17b,Pengabdian Innovative Industry - 3fd7ff1a,0295929182,JTP,2020,25000000,Lampung Barat,False,True,2026-05-17T15:02:44+07:00
PKMbca76a1b,Pengabdian Community Development - 6daf3eb3,0349657185,JSA,2023,3000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM1835525f,Pengabdian Sustainable Energy - 893ceaa8,0349657185,JSA,2022,50000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKM3e023392,Pengabdian Sustainable Energy - e6178e1c,0349657185,JSA,2025,10000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKMab35a9b4,Pengabdian Sustainable Energy - c01be246,0763288187,JTK,2025,10000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKMddf20960,Pengabdian Green Infrastructure - e6d1ae9d,0763288187,JTK,2024,10000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKM2fea5744,Pengabdian Sustainable Energy - e05c3bc9,0153824188,JTP,2025,10000000,Tulang Bawang,False,False,2026-05-17T15:02:44+07:00
PKMad1b87d6,Pengabdian Community Development - 1366e51f,0484318189,JSA,2025,3000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM6075edc2,Pengabdian Community Development - d9d24c1f,0897149191,JTK,2023,25000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKMc1f43463,Pengabdian Green Infrastructure - 02475961,0161391192,JTI,2025,3000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKM7ab17dec,Pengabdian Sustainable Energy - 9fb5157f,0161391192,JTI,2022,3000000,Tulang Bawang,False,False,2026-05-17T15:02:44+07:00
PKMf3f4ece7,Pengabdian Green Infrastructure - 1a6de5e9,0869596193,JTI,2025,50000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM5849743b,Pengabdian Community Development - 8c5e1494,0869596193,JTI,2025,10000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKMd1460a6a,Pengabdian Green Infrastructure - ff724ee8,0869596193,JTI,2023,5000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM2eb0c790,Pengabdian Sustainable Energy - a31a0073,0342254194,JTK,2022,25000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKMffcc02db,Pengabdian Community Development - 4d27c141,0342254194,JTK,2023,10000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKM7edfef94,Pengabdian Sustainable Energy - dad1e602,0164861196,JTI,2020,25000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKMc53caa3d,Pengabdian Innovative Industry - 88925606,0164861196,JTI,2022,5000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKMf025b1a0,Pengabdian Community Development - b7bb9c84,0506409198,JTI,2022,50000000,Lampung Barat,False,True,2026-05-17T15:02:44+07:00
PKMf03c6845,Pengabdian Community Development - 3b1d26f5,0179655199,JSA,2025,10000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM1680795a,Pengabdian Community Development - 1a06766f,0179655199,JSA,2025,50000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM7b49eb16,Pengabdian Innovative Industry - 8eb25800,0356081201,JTI,2022,50000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM058e7e0e,Pengabdian Sustainable Energy - e724863c,0356081201,JTI,2021,25000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM8ef34a7f,Pengabdian Sustainable Energy - 935adf51,0178776203,JSA,2022,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM75ba914e,Pengabdian Community Development - df252f0b,0178776203,JSA,2025,50000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKMa48221ed,Pengabdian Innovative Industry - 437b4595,0178776203,JSA,2020,5000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKMe6d6b1db,Pengabdian Green Infrastructure - 0aaa5f79,0178776203,JSA,2025,5000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKMbf45aa3f,Pengabdian Innovative Industry - 08bce04d,0533198205,JSA,2021,3000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKM91dd5a8a,Pengabdian Innovative Industry - 2618fa0d,0761882207,JSA,2022,50000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM8f84df88,Pengabdian Sustainable Energy - 7d5bab4c,0761882207,JSA,2024,10000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKMf4142a1f,Pengabdian Innovative Industry - 79f511e9,0761882207,JSA,2025,5000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKMf9b0ce25,Pengabdian Green Infrastructure - 479777b8,0138379208,JTI,2022,25000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM00f0d1b8,Pengabdian Community Development - 33a52f8b,0162525209,JTK,2024,25000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKMf2ac67fe,Pengabdian Sustainable Energy - d77f763c,0162525209,JTK,2024,50000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMf21d7b17,Pengabdian Green Infrastructure - f374f9de,0465124210,JSA,2023,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMfa3d1548,Pengabdian Innovative Industry - dad7c7a7,0465124210,JSA,2025,25000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM5b9b899b,Pengabdian Innovative Industry - bc048208,0667710212,JTP,2024,10000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKMb7b7c14b,Pengabdian Sustainable Energy - f9463159,0168280213,JTP,2020,50000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM73cbad48,Pengabdian Community Development - 6694de86,0103431214,JSA,2021,5000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKM8aaf8484,Pengabdian Innovative Industry - 5aa6d9ec,0103431214,JSA,2022,5000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKM0eb05314,Pengabdian Innovative Industry - dd8c5166,0242457215,JTK,2021,10000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKMd916b0d0,Pengabdian Innovative Industry - 895327c3,0409118216,JTK,2020,50000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM9c59173f,Pengabdian Sustainable Energy - 1f80713b,0409118216,JTK,2023,10000000,Lampung Barat,False,True,2026-05-17T15:02:44+07:00
PKMe0502f00,Pengabdian Innovative Industry - f293bc67,0943629218,JSA,2024,5000000,Pesawaran,False,False,2026-05-17T15:02:44+07:00
PKM5a1b55c1,Pengabdian Community Development - eab51c59,0188276219,JSA,2021,5000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKM30ad7cf7,Pengabdian Community Development - 6c3a9551,0723078220,JTP,2025,25000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKM52ed90e7,Pengabdian Green Infrastructure - 8c6f9508,0499745224,JTI,2025,5000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKMec4b7850,Pengabdian Sustainable Energy - 94a8dee7,0153837225,JTP,2020,25000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKM91c1f762,Pengabdian Innovative Industry - 31740a2f,0601465226,JMB,2020,25000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM704091d4,Pengabdian Community Development - 0043ecfa,0227074227,JMB,2023,50000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKMbc00786f,Pengabdian Green Infrastructure - 01d7ac1d,0227074227,JMB,2025,50000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM9d0f9005,Pengabdian Community Development - a95095e9,0698519230,JTK,2022,5000000,Lampung Utara,False,True,2026-05-17T15:02:44+07:00
PKM45716f0e,Pengabdian Community Development - 5b6cacae,0185705231,JTP,2024,50000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKM02063eff,Pengabdian Green Infrastructure - 825f5db9,0300930232,JTP,2024,50000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKMfc71c5a5,Pengabdian Community Development - d3a7f800,0300930232,JTP,2021,25000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKM7575f451,Pengabdian Community Development - fffe8157,0471437233,JMB,2020,50000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM4ad9cd6c,Pengabdian Community Development - 63d6d07c,0412470234,JTK,2023,25000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKMa660b06b,Pengabdian Community Development - 879b4277,0384696235,JTI,2024,3000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKM79855596,Pengabdian Innovative Industry - 0a59757f,0659072236,JTP,2020,10000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM735f0bd2,Pengabdian Sustainable Energy - b1066725,0659072236,JTP,2022,3000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKMed52f394,Pengabdian Green Infrastructure - 612c79b0,0659072236,JTP,2022,25000000,Metro,True,False,2026-05-17T15:02:44+07:00
PKM63cca7bd,Pengabdian Innovative Industry - 3bd10af5,0732823237,JTP,2022,10000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM2f648686,Pengabdian Innovative Industry - be302e9f,0287043238,JTK,2023,50000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM022ef970,Pengabdian Sustainable Energy - b1192966,0287043238,JTK,2020,5000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKM8881e874,Pengabdian Innovative Industry - 83941c5a,0499324239,JSA,2020,25000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKM75e21605,Pengabdian Community Development - 33de93be,0373254240,JTK,2021,3000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKMa7641ef0,Pengabdian Green Infrastructure - a17382e7,0373254240,JTK,2024,10000000,Pringsewu,False,False,2026-05-17T15:02:44+07:00
PKMd73a6447,Pengabdian Innovative Industry - 848aa8ed,0734520241,JTP,2024,10000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM7115729d,Pengabdian Innovative Industry - 367929bb,0734520241,JTP,2024,10000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKMe5f3b9ee,Pengabdian Green Infrastructure - a68c80ac,0348410243,JTK,2021,3000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM9e2aaf6d,Pengabdian Green Infrastructure - a5f15ef1,0244766244,JSA,2021,25000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM7b880662,Pengabdian Green Infrastructure - 7e7b2388,0244766244,JSA,2022,10000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKM29215eb4,Pengabdian Innovative Industry - ccbe4ff3,0479100245,JSA,2025,3000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM90e837d7,Pengabdian Innovative Industry - baa4cf37,0849457246,JMB,2020,10000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM800f86a7,Pengabdian Innovative Industry - 8b1ad154,0849457246,JMB,2021,3000000,Pesisir Barat,False,True,2026-05-17T15:02:44+07:00
PKM2fd2f49e,Pengabdian Green Infrastructure - 825d8e41,0338811247,JTI,2023,5000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM207db54d,Pengabdian Green Infrastructure - 161b6dbc,0708972248,JTP,2022,10000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM3acba0dc,Pengabdian Innovative Industry - 2ce8e2f3,0467849249,JTK,2024,50000000,Pringsewu,False,False,2026-05-17T15:02:44+07:00
PKM639717fb,Pengabdian Sustainable Energy - 0f99488d,0467849249,JTK,2022,25000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKMde4f1ef3,Pengabdian Sustainable Energy - 84aca969,0486253250,JTP,2024,25000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM44a4b2f2,Pengabdian Green Infrastructure - 9c401222,0486253250,JTP,2022,10000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM1c804f5c,Pengabdian Innovative Industry - 9e931133,0458198251,JTK,2020,10000000,Pesawaran,False,False,2026-05-17T15:02:44+07:00
PKMe82005f8,Pengabdian Sustainable Energy - 8187d971,0458198251,JTK,2021,10000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKM4cf29d94,Pengabdian Community Development - 0d98e30f,0458198251,JTK,2022,25000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKMf49cfe32,Pengabdian Sustainable Energy - a9f407bb,0199268253,JTK,2025,10000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM84026b35,Pengabdian Innovative Industry - 0928894e,0243437254,JTI,2025,50000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKM0a40818d,Pengabdian Sustainable Energy - 6cf55982,0880599256,JTK,2023,50000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM5fe60f26,Pengabdian Innovative Industry - 013733ac,0880599256,JTK,2023,50000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKMcea1077b,Pengabdian Community Development - 97d4a2c9,0273483257,JSA,2025,10000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM5875f19f,Pengabdian Innovative Industry - 2ea81ec1,0273483257,JSA,2022,10000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM8fbbd8d0,Pengabdian Green Infrastructure - 89d8eeb0,0862159259,JTK,2020,25000000,Pesisir Barat,True,True,2026-05-17T15:02:44+07:00
PKM21f1e540,Pengabdian Innovative Industry - b6837c4f,0169931260,JTP,2024,25000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM5fb8ca24,Pengabdian Green Infrastructure - 6fabdb5f,0881074261,JTI,2025,50000000,Pesawaran,False,False,2026-05-17T15:02:44+07:00
PKM365cc7d1,Pengabdian Green Infrastructure - b17beea1,0450363262,JTK,2023,5000000,Tulang Bawang,False,True,2026-05-17T15:02:44+07:00
PKMb208ff90,Pengabdian Sustainable Energy - 8a3dead0,0450363262,JTK,2020,50000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM54026ede,Pengabdian Green Infrastructure - 732d9a08,0486748263,JSA,2024,5000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKMe824c040,Pengabdian Green Infrastructure - be6cbd4f,0591095266,JTK,2024,10000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM2c5f60a1,Pengabdian Innovative Industry - d21e9d80,0591095266,JTK,2024,50000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM0b9af133,Pengabdian Sustainable Energy - 5c02da89,0196364267,JTI,2025,5000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKMf5a96b31,Pengabdian Green Infrastructure - 5b197579,0196364267,JTI,2023,10000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM97f5ce1c,Pengabdian Sustainable Energy - 9120c3d5,0348663268,JTI,2023,10000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKM72d3099e,Pengabdian Community Development - d39af6da,0721602269,JTI,2021,5000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKM956f6a64,Pengabdian Innovative Industry - 28c43b6b,0721602269,JTI,2024,50000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM13552a12,Pengabdian Community Development - 393dc54b,0721602269,JTI,2024,50000000,Lampung Selatan,False,True,2026-05-17T15:02:44+07:00
PKM9f607d2f,Pengabdian Community Development - 39c0c844,0895207271,JMB,2025,10000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKMf7857c79,Pengabdian Green Infrastructure - 90cfdc41,0895207271,JMB,2021,25000000,Tulang Bawang,False,False,2026-05-17T15:02:44+07:00
PKMf6a66bd2,Pengabdian Innovative Industry - 99232629,0766361272,JSA,2021,5000000,Lampung Utara,False,True,2026-05-17T15:02:44+07:00
PKM8bcc7df7,Pengabdian Innovative Industry - 1d296ec4,0766361272,JSA,2023,25000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKMcfe0e15c,Pengabdian Community Development - 4b16c946,0935551273,JSA,2022,25000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM81a878be,Pengabdian Sustainable Energy - 6fc4d82a,0935551273,JSA,2022,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM6eb54c1e,Pengabdian Green Infrastructure - 2d395fe1,0935551273,JSA,2025,5000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM053ee49c,Pengabdian Innovative Industry - df6fee27,0489847275,JTP,2021,3000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKMed7855b9,Pengabdian Innovative Industry - 3a39bcd2,0489847275,JTP,2025,25000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKM1f737355,Pengabdian Sustainable Energy - bbb4759f,0292624276,JMB,2024,5000000,Way Kanan,False,False,2026-05-17T15:02:44+07:00
PKM2bdb2b4f,Pengabdian Innovative Industry - 6588160d,0292624276,JMB,2024,10000000,Metro,False,True,2026-05-17T15:02:44+07:00
PKM7c17b47b,Pengabdian Community Development - 79ff09d9,0811422277,JTI,2023,50000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKM4a25c23f,Pengabdian Green Infrastructure - 0a1a610c,0811422277,JTI,2020,5000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM2c991918,Pengabdian Sustainable Energy - 10669c50,0882017279,JTI,2024,25000000,Lampung Barat,False,True,2026-05-17T15:02:44+07:00
PKMeed30826,Pengabdian Green Infrastructure - 305fa2f0,0176704280,JTK,2023,10000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKMd0112040,Pengabdian Innovative Industry - 87817e2c,0398708281,JSA,2025,50000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM4bf65b9c,Pengabdian Community Development - cb20ee35,0398708281,JSA,2021,5000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKM45b521a9,Pengabdian Green Infrastructure - 5e156a79,0495925282,JTK,2023,50000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM2765c4d4,Pengabdian Innovative Industry - de241006,0495925282,JTK,2022,5000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKM763cc968,Pengabdian Sustainable Energy - 615cab36,0595041283,JSA,2024,25000000,Pesawaran,True,False,2026-05-17T15:02:44+07:00
PKM95ca7a37,Pengabdian Community Development - 265a7ab8,0595041283,JSA,2025,10000000,Lampung Tengah,False,True,2026-05-17T15:02:44+07:00
PKM4d957da4,Pengabdian Innovative Industry - 3f50de22,0366879284,JSA,2025,10000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
PKM66dbc932,Pengabdian Sustainable Energy - 89b43259,0382301285,JMB,2023,5000000,Lampung Utara,False,True,2026-05-17T15:02:44+07:00
PKM2772c031,Pengabdian Innovative Industry - 859ecc88,0382301285,JMB,2022,3000000,Lampung Timur,False,False,2026-05-17T15:02:44+07:00
PKMa05479be,Pengabdian Innovative Industry - 82acdb99,0644613286,JTI,2020,5000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKMd220db11,Pengabdian Green Infrastructure - 63a6cb8a,0644613286,JTI,2025,5000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM8833bae0,Pengabdian Green Infrastructure - 7f25f4fb,0644613286,JTI,2023,50000000,Bandar Lampung,False,False,2026-05-17T15:02:44+07:00
PKM13f13dba,Pengabdian Community Development - 3980da92,0453256287,JTK,2023,25000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM8c238a8b,Pengabdian Green Infrastructure - f52f6e78,0453256287,JTK,2022,50000000,Lampung Timur,False,True,2026-05-17T15:02:44+07:00
PKMfbaa33fe,Pengabdian Sustainable Energy - 73216f8c,0453256287,JTK,2021,50000000,Lampung Barat,False,True,2026-05-17T15:02:44+07:00
PKM84c5ad75,Pengabdian Green Infrastructure - 6c45a03d,0199964288,JTI,2022,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM27466420,Pengabdian Green Infrastructure - 9187728e,0199964288,JTI,2021,25000000,Pesisir Barat,True,False,2026-05-17T15:02:44+07:00
PKMd7a46088,Pengabdian Sustainable Energy - 564323f6,0485098289,JTK,2021,5000000,Tulang Bawang,True,True,2026-05-17T15:02:44+07:00
PKMda3bb040,Pengabdian Community Development - 91217720,0998600290,JSA,2023,5000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKM2d4a547a,Pengabdian Green Infrastructure - aff88d98,0998600290,JSA,2025,25000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM4d81bc33,Pengabdian Innovative Industry - 3c0acae6,0863617293,JTI,2024,25000000,Mesuji,False,False,2026-05-17T15:02:44+07:00
PKMa34c4b42,Pengabdian Green Infrastructure - ac45abbc,0119022294,JTI,2023,50000000,Lampung Tengah,False,False,2026-05-17T15:02:44+07:00
PKMaacb1f1f,Pengabdian Innovative Industry - 5649f22f,0292245295,JTI,2022,25000000,Way Kanan,False,True,2026-05-17T15:02:44+07:00
PKM81e6f148,Pengabdian Sustainable Energy - 8a4179d8,0292245295,JTI,2021,50000000,Way Kanan,True,True,2026-05-17T15:02:44+07:00
PKM2a1fd15a,Pengabdian Community Development - c3745d1a,0980246296,JTP,2021,3000000,Tulang Bawang,False,False,2026-05-17T15:02:44+07:00
PKMf6cc8c43,Pengabdian Community Development - b7f406dc,0980246296,JTP,2020,10000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKMfbfff3e2,Pengabdian Community Development - 8c82b073,0849070298,JTP,2024,5000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMb6d80aec,Pengabdian Community Development - 4ef3a767,0849070298,JTP,2020,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMc4ec6860,Pengabdian Innovative Industry - fdc03870,0898583300,JSA,2025,5000000,Bandar Lampung,False,True,2026-05-17T15:02:44+07:00
PKM64878ae2,Pengabdian Innovative Industry - 2d8b6844,0898583300,JSA,2021,25000000,Tulang Bawang,False,False,2026-05-17T15:02:44+07:00
PKM2a9239c2,Pengabdian Sustainable Energy - 705c8858,0898583300,JSA,2022,50000000,Pringsewu,False,True,2026-05-17T15:02:44+07:00
PKMfe6433fc,Pengabdian Green Infrastructure - 9609ee37,0523112301,JTP,2025,10000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKM8c56e1f5,Pengabdian Sustainable Energy - c5312765,0323980302,JSA,2020,5000000,Pesisir Barat,False,False,2026-05-17T15:02:44+07:00
PKM41342e7e,Pengabdian Green Infrastructure - 48864a21,0214952304,JTI,2023,5000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMd244a983,Pengabdian Green Infrastructure - 513f6d03,0971551305,JTK,2024,5000000,Lampung Barat,False,False,2026-05-17T15:02:44+07:00
PKM8f79074b,Pengabdian Community Development - 179ca759,0693289306,JTI,2020,3000000,Pesawaran,False,False,2026-05-17T15:02:44+07:00
PKM11e1d01a,Pengabdian Green Infrastructure - bdc9b0d3,0226125307,JTI,2025,50000000,Metro,False,True,2026-05-17T15:02:44+07:00
PKM26965103,Pengabdian Sustainable Energy - 28b23ee9,0226125307,JTI,2024,3000000,Lampung Selatan,False,False,2026-05-17T15:02:44+07:00
PKMbe18655e,Pengabdian Community Development - 5b7cd56f,0786875308,JTK,2020,50000000,Pesawaran,False,True,2026-05-17T15:02:44+07:00
PKMa9510328,Pengabdian Innovative Industry - 66ab1cb7,0786875308,JTK,2024,25000000,Pesawaran,False,False,2026-05-17T15:02:44+07:00
PKMb76fd3b3,Pengabdian Green Infrastructure - 8dd231e1,0276254310,JTI,2023,50000000,Pringsewu,False,False,2026-05-17T15:02:44+07:00
PKM9c8231be,Pengabdian Green Infrastructure - b2d47e5b,0555135311,JTI,2025,25000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKMcb1258f6,Pengabdian Community Development - 0009f4ea,0156675312,JSA,2021,50000000,Mesuji,False,True,2026-05-17T15:02:44+07:00
PKM23f7b67f,Pengabdian Innovative Industry - cb03ef2c,0460879313,JMB,2025,25000000,Tanggamus,False,False,2026-05-17T15:02:44+07:00
PKM24594b1a,Pengabdian Innovative Industry - 13d0c732,0460879313,JMB,2025,3000000,Lampung Utara,False,True,2026-05-17T15:02:44+07:00
PKM71c14a17,Pengabdian Green Infrastructure - 4966cd0d,0368798315,JTK,2022,25000000,Lampung Utara,True,False,2026-05-17T15:02:44+07:00
PKM8ece9932,Pengabdian Sustainable Energy - 849d211d,0368798315,JTK,2024,25000000,Tanggamus,False,True,2026-05-17T15:02:44+07:00
PKM3fff89a7,Pengabdian Innovative Industry - fc03d340,0864209316,JTP,2021,3000000,Metro,False,False,2026-05-17T15:02:44+07:00
PKM75822c5d,Pengabdian Community Development - a03f4a9a,0460551318,JSA,2023,50000000,Lampung Utara,False,False,2026-05-17T15:02:44+07:00
